id,T2_J,T2_I,T4_I,T4_J,mean_confidence_interval_inf,T2_Ja,T2_Ia,technique,T4_Ia,VEC4,VEC2,VEC3,VEC1,U4_J,U2_J,SCR,U4_I,U1_I,RT2_I,runs,U2_I,RT2_J,cost_mean,cost_std,correct_result,OMP,RT4_J,RT4_I,T4_Ja,mean_confidence_interval_sup,U3_I
147,128,64,256,256,0.19440784819503082,256,128,RS,2048,True,False,True,True,1,5,False,2,25,8,35,1,8,0.19869014285714284,0.012925950209101197,True,True,8,8,1024,0.20297243751925487,13
148,256,16,1,1,0.5299431099621853,256,128,RS,64,True,True,False,False,27,24,True,1,22,32,35,1,1,0.5305509428571429,0.001834721418212846,True,False,1,32,1,0.5311587757521005,24
149,1,16,64,128,0.25681985305182675,1024,128,RS,64,False,True,False,True,1,13,True,19,22,1,35,1,1,0.25726631428571434,0.0013476269465021707,True,False,8,8,1024,0.2577127755196019,18
150,1,128,512,256,1.6106557733157203,512,128,RS,1024,False,False,True,True,28,24,True,1,22,8,35,1,1,1.6126411428571428,0.00599276552969307,True,False,1,32,256,1.6146265123985653,7
151,64,64,1,512,0.29288523870131117,1024,128,RS,128,False,False,True,True,18,28,False,1,24,32,35,1,1,0.29599531428571424,0.009387649688428574,True,True,8,8,1,0.2991053898701173,12
152,128,256,128,64,1.2524857119707078,128,1024,RS,512,True,False,False,False,20,19,False,1,16,1,35,1,1,1.2539291428571426,0.004356943470847791,True,False,8,1,2048,1.2553725737435775,18
153,1,256,256,16,0.12489675962573137,1024,512,RS,512,False,False,True,True,1,6,False,23,21,8,35,1,8,0.12983562857142855,0.014907795730682492,True,True,1,32,1,0.13477449751712575,10
154,1,512,16,64,1.4012731609688869,2048,2048,RS,128,False,True,False,False,9,22,False,1,24,1,35,1,32,1.4031488571428572,0.005661720471188736,True,False,1,32,128,1.4050245533168275,23
155,64,16,16,256,0.48442723015963146,128,1,RS,128,True,True,True,True,29,22,True,1,29,1,35,1,1,0.4845014571428571,0.00022405144088638685,True,False,1,32,1024,0.4845756841260827,7
156,256,128,16,256,0.11081671035020987,1,1,RS,128,False,True,True,True,21,4,True,1,2,1,35,1,1,0.11365114285714288,0.008555631115212473,True,True,32,1,512,0.11648557536407589,16
157,1,16,32,128,1.3800995235478024,512,128,RS,128,False,False,False,True,1,25,False,14,9,1,35,1,32,1.3823374285714287,0.0067550346696190295,True,False,8,8,1024,1.384575333595055,17
158,64,32,1,16,0.11751959538257624,64,1024,RS,128,True,False,False,False,1,19,True,16,8,1,35,1,8,0.12007960000000002,0.007727280542523169,True,True,32,1,1024,0.1226396046174238,12
159,512,1,128,512,0.30050168632255064,1,64,RS,256,False,True,True,True,1,7,True,19,4,1,35,1,1,0.30196480000000003,0.004416355257449292,True,False,8,1,1024,0.3034279136774494,1
160,1,1,32,512,1.2377283254547722,1,1,RS,512,True,True,True,False,4,17,False,1,1,32,35,1,1,1.2396314285714285,0.00574444732781499,True,False,1,1,2048,1.2415345316880848,21
161,128,1,64,64,1.5434346227999072,1024,128,RS,512,False,False,True,False,1,24,True,5,22,8,35,1,1,1.5449837142857143,0.004675876135298396,True,False,1,32,64,1.5465328057715215,5
162,512,16,128,128,1.3943351969189466,2048,1,RS,256,False,True,False,False,16,18,False,1,8,1,35,1,32,1.396996857142857,0.008034124282060363,True,False,1,8,256,1.3996585173667675,19
163,1,512,16,128,0.12213773042526577,64,1,RS,1,True,False,False,False,1,3,True,9,30,1,35,1,32,0.12462657142857143,0.007512475769528649,True,True,8,8,256,0.1271154124318771,26
164,256,32,16,128,1.3731586187502305,1,128,RS,512,False,True,False,False,25,28,True,1,22,32,35,1,1,1.3745442857142856,0.004182585178512238,True,False,8,1,1024,1.3759299526783406,1
165,32,256,512,16,0.5116165116898,512,1,RS,1024,True,True,False,False,19,16,True,1,8,1,35,1,32,0.5126372857142858,0.0030811691526008065,True,False,1,8,1024,0.5136580597387715,15
166,128,128,64,256,1.4391682587615184,512,1024,RS,2048,True,True,False,False,12,19,True,1,2,8,35,1,1,1.4412225714285716,0.006200867839196688,True,False,8,1,256,1.4432768840956247,4
167,64,16,512,1,1.3865585322851013,1,2048,RS,1,True,True,True,True,16,29,True,1,19,8,35,1,1,1.3883494285714286,0.005405755104044014,True,False,8,1,64,1.390140324857756,2
168,128,16,128,16,1.5560362425283707,1,128,RS,128,True,True,False,False,10,16,True,1,1,8,35,1,1,1.558850857142857,0.008495811529866967,True,False,32,1,2048,1.5616654717573433,2
169,128,64,64,1,0.2333947538252594,128,1024,RS,128,False,False,True,True,17,18,False,1,5,8,35,1,1,0.2389752857142857,0.016844631915702707,True,True,32,1,1,0.244555817603312,26
170,1,128,64,64,0.2935502074442356,128,256,RS,64,True,True,False,False,1,2,False,30,14,8,35,1,1,0.29491428571428563,0.004117420493266062,True,False,1,8,256,0.29627836398433566,25
171,512,1,16,512,0.4045159079954799,2048,2048,RS,128,False,True,True,False,1,6,False,9,20,1,35,1,8,0.40638671428571427,0.005646960535526697,True,False,8,1,1,0.40825752057594866,19
172,128,256,1,1,0.5017870277676814,128,256,RS,128,False,True,False,True,1,26,True,10,18,1,35,1,32,0.5025031714285715,0.0021616535137411494,True,False,1,8,128,0.5032193150894616,16
173,512,128,512,16,0.1284737923394016,1,1,RS,1,True,True,False,True,1,2,True,8,13,32,35,1,1,0.13203751428571428,0.010756964681734418,True,True,32,1,512,0.13560123623202697,5
174,1,64,1,512,1.246995631710452,256,64,RS,1,False,True,True,False,8,28,False,1,24,8,35,1,1,1.2483902857142857,0.004209712230215323,True,False,1,8,1024,1.2497849397181193,12
175,64,64,1,64,1.2608099227232492,1024,2048,RS,128,True,False,False,False,29,21,False,1,7,32,35,1,1,1.2627808571428571,0.005949193641124131,True,False,32,1,512,1.264751791562465,21
176,256,32,16,256,1.4226051270491462,512,1024,RS,512,False,False,False,True,1,26,False,20,22,1,35,1,32,1.4246662857142858,0.00622153223466205,True,False,8,1,512,1.4267274443794253,26
177,512,16,1,16,0.15679298682105633,512,64,RS,512,True,False,True,True,11,2,False,1,18,1,35,1,8,0.16259817142857144,0.01752273795058575,True,True,1,1,1,0.16840335603608655,1
178,1,1,1,128,0.49502756536352044,1024,256,RS,256,True,False,True,False,1,2,True,12,20,1,35,1,32,0.4960410857142857,0.0030592742031069924,True,False,8,8,128,0.4970546060650509,21
179,512,128,32,32,0.24806296772634714,2048,1,RS,512,True,False,True,False,13,12,True,1,17,1,35,1,8,0.24871654285714284,0.001972792688302652,True,False,8,8,128,0.24937011798793854,23
180,256,16,128,128,1.3815858257404967,2048,512,RS,128,False,False,True,True,18,21,False,1,16,1,35,1,32,1.384512857142857,0.008835137502828003,True,False,8,1,1,1.3874398885452175,20
181,256,32,256,128,0.3040658444752241,256,2048,RS,256,False,True,True,True,12,9,False,1,15,8,35,1,8,0.3054957714285714,0.004316182341479324,True,False,1,1,512,0.30692569838191874,11
182,1,256,512,512,0.16263330430383333,128,1,RS,1,False,False,True,False,13,21,False,1,14,1,35,1,8,0.16484754285714284,0.00668359829237796,True,True,1,8,1024,0.16706178141045236,28
183,128,16,512,128,0.4209777771448546,1,512,RS,512,True,False,False,True,1,12,False,11,10,1,35,1,1,0.4210634,0.00025844946452698074,True,False,32,1,256,0.4211490228551453,18
184,128,16,128,64,0.2808703184866205,1024,128,RS,128,True,True,False,False,1,21,False,27,12,1,35,1,1,0.28426662857142854,0.010251638085372964,True,True,1,32,512,0.2876629386562366,10
185,256,64,64,64,0.15558769883085455,256,128,RS,1,True,True,True,False,1,9,True,25,2,8,35,1,8,0.15885154285714284,0.009851794120413824,True,True,1,32,64,0.16211538688343113,9
186,1,64,128,1,0.32627189282627117,256,128,RS,512,True,True,True,True,20,12,True,1,16,8,35,1,1,0.3264464285714286,0.0005268297792708111,True,False,8,1,1024,0.326620964316586,20
187,64,32,32,1,0.12081152564128136,1,1,RS,128,False,False,True,True,1,20,True,3,2,1,35,1,32,0.12386808571428569,0.009226115069646993,True,True,1,8,128,0.12692464578729,3
188,1,64,512,256,0.18545038338126665,256,512,RS,512,False,False,True,True,27,24,False,1,19,1,35,1,8,0.19014194285714286,0.01416130111847648,True,True,32,1,512,0.19483350233301908,20
189,256,512,1,128,1.2817454065878104,512,512,RS,256,False,False,False,True,16,26,True,1,8,32,35,1,1,1.2832922857142859,0.004669198209368231,True,False,1,32,512,1.2848391648407613,10
190,32,1,32,32,0.35363630418409514,512,512,RS,1,False,False,True,False,1,25,False,2,2,1,35,1,8,0.3536954571428571,0.00017855104797982624,True,False,1,8,1,0.35375461010161907,5
191,128,512,256,64,0.12054562422322261,256,1,RS,1,False,True,True,False,13,7,True,1,20,1,35,1,32,0.12343674285714286,0.008726736121476205,True,True,8,1,512,0.1263278614910631,22
192,1,16,512,32,0.18161117058093898,64,2048,RS,2048,True,True,False,True,8,28,False,1,29,1,35,1,1,0.18603322857142857,0.013347820716904029,True,True,1,32,2048,0.19045528656191815,28
193,256,32,1,1,0.12128463138743979,512,512,RS,128,False,False,False,True,1,5,True,17,27,1,35,1,32,0.12453354285714287,0.009806720743137208,True,True,32,1,2048,0.12778245432684593,5
194,1,256,64,128,1.3818483539215363,256,1,RS,1,True,True,False,False,13,26,False,1,25,1,35,1,32,1.3850971428571428,0.009806350878436933,True,False,8,1,2048,1.3883459317927493,18
195,512,64,16,16,0.1541284724632344,1,64,RS,1,False,True,False,False,1,24,False,24,11,8,35,1,8,0.1590412,0.014828888841524362,True,True,1,32,256,0.16395392753676558,30
196,256,16,1,1,0.13066506605121822,512,1024,RS,256,False,False,True,True,1,15,True,15,5,1,35,1,8,0.13374840000000002,0.00930693103690547,True,True,1,32,64,0.13683173394878181,22
197,32,32,64,512,1.3842146680077843,1024,512,RS,1024,False,False,True,False,14,28,True,1,14,8,35,1,1,1.3853522857142857,0.0034338575440243714,True,False,1,32,1024,1.3864899034207872,4
198,32,1,128,32,0.14384438797444035,2048,64,RS,1024,False,False,True,True,1,4,True,10,21,1,35,1,1,0.14975397142857141,0.017837862060373095,True,True,32,1,128,0.15566355488270248,8
199,16,1,128,256,0.16891012114217732,1024,128,RS,512,True,False,True,False,1,27,True,21,14,1,35,1,1,0.17525897142857141,0.019163772968040824,True,True,8,8,256,0.1816078217149655,10
200,128,256,64,16,1.222301386596486,512,2048,RS,128,True,True,False,False,26,20,False,1,30,8,35,1,1,1.2246734285714287,0.007159922163526281,True,False,1,1,1,1.2270454705463714,20
201,64,64,16,256,0.14260197242236444,1024,1,RS,256,False,False,False,False,1,19,True,10,18,1,35,1,32,0.1468892857142857,0.012941098760088624,True,True,8,8,1,0.15117659900620695,28
202,16,1,256,32,0.38184783468508915,2048,128,RS,512,False,True,False,False,29,7,False,1,7,1,35,1,32,0.3832129714285714,0.0041206154567055625,True,False,8,1,2048,0.3845781081720537,22
203,16,16,128,16,0.12424119527335574,512,256,RS,1024,False,False,True,True,1,6,True,12,3,1,35,1,8,0.12823488571428573,0.012054808896444433,True,True,32,1,1,0.13222857615521572,24
204,64,16,32,16,0.34242800020921527,1024,512,RS,128,False,False,False,True,27,4,False,1,22,8,35,1,1,0.3436788571428571,0.0037756660199066293,True,False,1,32,1024,0.34492971407649897,22
205,128,1,64,128,1.2341410656677914,128,1024,RS,1024,False,False,True,False,9,30,False,1,19,8,35,1,1,1.2355614285714285,0.004287313606348817,True,False,1,32,2048,1.2369817914750656,11
206,16,512,1,128,0.18245759553620458,128,1,RS,1,True,False,True,True,1,13,False,21,12,8,35,1,1,0.18558791428571428,0.009448752943783273,True,True,1,1,1024,0.18871823303522398,22
207,32,256,1,16,0.10799515926229444,1024,2048,RS,1024,False,True,True,True,1,7,True,7,29,1,35,1,8,0.11388217142857143,0.01776973145144086,True,True,8,1,64,0.11976918359484842,2
208,64,64,128,1,0.36371808872141476,64,512,RS,512,True,False,False,False,1,2,False,16,5,1,35,1,8,0.36519131428571433,0.004446877619000479,True,False,8,8,128,0.3666645398500139,12
209,1,16,16,512,0.2845597090281248,1,128,RS,64,False,False,False,False,1,7,True,21,12,1,35,1,1,0.2861805142857143,0.004892341539131358,True,False,8,1,2048,0.2878013195433038,21
210,32,16,128,16,0.27550513737048105,1024,512,RS,1,False,True,False,True,1,30,False,1,3,1,35,1,32,0.27906371428571425,0.0107414345931243,True,True,8,1,64,0.28262229120094745,24
211,16,128,512,32,0.13092470209619422,1,1024,RS,1024,False,True,True,True,28,9,True,1,3,8,35,1,1,0.1347352857142857,0.01150210763188687,True,True,8,8,512,0.13854586933237717,24
212,16,16,16,32,0.14046528625056462,512,512,RS,1,True,True,True,True,1,19,False,29,26,1,35,1,1,0.14469442857142858,0.012765511806170146,True,True,1,8,512,0.14892357089229255,9
213,128,1,64,64,0.1851452822040848,256,2048,RS,2048,True,False,True,True,1,1,False,27,12,8,35,1,8,0.18930751428571427,0.012563545690088398,True,True,32,1,512,0.19346974636734374,17
214,512,128,16,1,0.1613368183645827,1,1024,RS,1,False,True,True,True,24,25,True,1,22,8,35,1,8,0.16561234285714285,0.012905514699301129,True,True,32,1,64,0.16988786734970301,29
215,128,32,1,32,0.23014548241392313,1,128,RS,2048,True,True,True,False,1,11,False,14,30,8,35,1,1,0.2332974571428571,0.009514120727612818,True,True,1,32,256,0.23644943187179107,7
216,128,64,1,32,0.19549173348993917,256,512,RS,2048,False,False,False,True,1,8,True,6,3,8,35,1,8,0.20226565714285716,0.020446841417186952,True,True,8,1,512,0.20903958079577514,9
217,16,1,64,1,0.33955174802082383,1,2048,RS,512,True,True,False,False,23,23,False,1,19,32,35,1,1,0.3402231142857143,0.002026494577503984,True,False,32,1,128,0.34089448055060473,28
218,1,1,128,16,0.24817347497969489,1024,256,RS,2048,True,False,False,True,16,5,True,1,2,1,35,1,8,0.2496334,0.004406730412189325,True,False,1,1,1,0.2510933250203051,5
219,512,64,64,32,1.2446576010771468,1024,256,RS,512,False,True,True,True,1,22,False,4,15,32,35,1,1,1.2460820000000001,0.004299496183109293,True,False,8,8,64,1.2475063989228534,26
220,64,128,32,512,0.42107984042582525,1024,2048,RS,512,False,True,True,True,29,10,True,1,5,32,35,1,1,0.4232622857142857,0.006587631482326461,True,False,32,1,1,0.42544473100274616,8
221,64,256,16,128,1.1485346181134077,128,1024,RS,64,True,False,False,False,1,19,False,8,8,8,35,1,1,1.1504677142857143,0.005834980272075487,True,False,1,8,256,1.1524008104580208,25
222,32,32,1,128,0.448056849378508,2048,1,RS,256,False,True,True,True,1,19,False,4,15,8,35,1,1,0.4642326285714285,0.04882599936221668,True,True,1,1,256,0.480408407764349,30
223,32,512,256,1,0.5129548299716143,512,1024,RS,1024,True,False,True,False,1,22,True,27,21,1,35,1,32,0.5134561142857144,0.0015131084140447594,True,False,1,8,512,0.5139573985998144,22
224,1,32,64,64,0.3347197713432565,128,512,RS,512,False,False,False,True,1,3,False,25,1,8,35,1,8,0.33613254285714284,0.004264399273338384,True,False,32,1,1,0.3375453143710292,10
225,128,512,128,64,0.13281537383423486,512,1024,RS,512,False,False,True,True,10,1,False,1,14,32,35,1,1,0.13497405714285712,0.006515906813079411,True,True,32,1,1024,0.13713274045147938,10
226,64,32,64,32,0.15854369976604193,512,128,RS,128,True,False,True,False,2,30,False,1,8,1,35,1,8,0.16376714285714283,0.01576677240662936,True,True,8,8,128,0.16899058594824373,10
227,64,256,32,256,0.29573912824830634,128,2048,RS,2048,False,False,False,False,10,26,False,1,8,8,35,1,8,0.29659297142857144,0.002577294489362435,True,False,8,1,1024,0.29744681460883654,24
228,1,32,1,1,0.18665313558049465,64,64,RS,1024,False,False,False,False,27,22,True,1,5,8,35,1,8,0.1917544857142857,0.01539823926923637,True,True,8,1,512,0.19685583584807673,25
229,16,64,16,1,0.13597101185634577,64,1024,RS,2048,False,True,False,False,3,26,False,1,26,1,35,1,32,0.13986479999999998,0.011753257456795296,True,True,1,8,1,0.1437585881436542,17
230,512,32,512,1,0.29155942315855615,2048,128,RS,2048,True,True,True,False,30,8,False,1,18,8,35,1,8,0.29314997142857147,0.0048010119259869945,True,False,8,8,1,0.2947405196985868,8
231,64,512,512,512,0.24216491718736577,64,1024,RS,2048,True,True,True,False,1,21,False,23,9,8,35,1,8,0.24439688571428572,0.006737115570888642,True,True,1,32,2048,0.24662885424120568,23
232,64,512,256,1,0.5553265531196357,512,1,RS,512,True,True,True,True,2,29,True,1,29,1,35,1,32,0.5572078857142858,0.005678733801380277,True,False,1,32,512,0.5590892183089359,3
233,32,16,256,1,0.5057992636334814,2048,1,RS,256,True,False,True,True,1,16,True,29,6,1,35,1,32,0.508741142857143,0.008879955109741286,True,False,1,8,512,0.5116830220808046,1
234,256,16,16,256,0.12825287754199854,2048,256,RS,1,True,True,False,False,6,12,True,1,13,1,35,1,1,0.13143674285714288,0.009610381298642948,True,True,32,1,1024,0.13462060817228721,20
235,64,64,32,128,0.11064875257482093,1,512,RS,64,False,True,False,True,1,6,False,1,26,32,35,1,1,0.11346022857142855,0.008486337726304439,True,True,8,8,512,0.11627170456803618,25
236,32,16,16,16,0.16488479866238873,1,512,RS,256,False,True,True,True,1,15,True,15,15,8,35,1,8,0.16781908571428572,0.00885703841625059,True,True,32,1,512,0.17075337276618271,4
237,1,16,256,256,0.24039842322009627,512,1024,RS,256,True,True,False,True,9,23,True,1,14,8,35,1,1,0.24294428571428572,0.007684593059479198,True,True,1,32,1,0.24549014820847517,20
238,32,32,128,128,1.3921125489266666,128,512,RS,128,True,True,False,False,14,16,False,1,3,1,35,1,32,1.3944945714285717,0.007190048020049116,True,False,8,8,1,1.3968765939304768,21
239,16,16,256,32,0.11810076497127873,64,64,RS,256,False,False,False,True,1,9,True,12,14,32,35,1,1,0.12119902857142856,0.009351995644889964,True,True,8,1,1024,0.12429729217157838,29
240,1,16,128,16,0.1851679973152472,256,256,RS,256,True,True,False,False,21,28,False,1,23,8,35,1,8,0.18894048571428573,0.011387118602981501,True,True,32,1,256,0.19271297411332428,4
241,16,32,128,512,0.16808154398884062,1,1024,RS,1024,True,False,False,False,1,27,False,18,7,1,35,1,8,0.17046885714285717,0.007206017660431382,True,True,1,1,512,0.17285617029687372,17
242,16,256,64,1,0.1189254152768571,1024,1,RS,1024,True,True,True,True,16,11,False,1,28,8,35,1,1,0.1238959142857143,0.015003269922389638,True,True,1,1,2048,0.1288664132945715,30
243,128,256,1,32,0.32845434048605476,1024,2048,RS,128,False,True,False,False,15,26,False,1,23,8,35,1,1,0.33385842857142856,0.016312042731475095,True,True,1,8,2048,0.33926251665680235,10
244,32,32,64,16,0.1184751297508355,64,128,RS,256,False,False,True,True,4,14,True,1,1,1,35,1,1,0.12345968571428573,0.015045700326996944,True,True,8,1,256,0.12844424167773597,27
245,256,1,256,512,1.495780968772149,1,64,RS,2048,True,False,False,True,15,22,True,1,19,8,35,1,1,1.4972208571428574,0.004346250516366991,True,False,32,1,1,1.4986607455135657,16
246,64,16,256,64,1.2239429458048536,1,2048,RS,1,True,True,True,False,1,20,False,24,11,8,35,1,1,1.2240974285714286,0.0004663005950006488,True,False,8,1,128,1.2242519113380035,2
247,1,1,16,64,0.19086106159101546,256,512,RS,2048,False,True,True,True,1,16,False,19,22,1,35,1,32,0.19442474285714284,0.010756841890079225,True,True,32,1,512,0.19798842412327022,9
248,16,256,256,1,0.304659229044901,2048,2048,RS,1,True,False,True,False,30,13,False,1,9,32,35,1,1,0.3059944571428571,0.004030337301324661,True,False,8,8,256,0.3073296852408132,24
249,128,16,32,32,0.3949856193368801,1024,128,RS,1,False,False,True,False,1,27,False,1,3,1,35,1,8,0.3950564571428572,0.00021382133300720476,True,False,8,1,2048,0.3951272949488343,28
250,512,16,16,512,0.27753529595464344,1024,64,RS,128,False,False,False,True,1,30,False,26,2,1,35,1,1,0.2799368857142857,0.007249111073667403,True,True,8,8,512,0.282338475473928,25
251,1,1,1,1,0.3553266142122358,1,1,RS,1,False,False,False,False,1,1,False,1,1,1,35,1,1,0.35641474285714286,0.0032844766170827336,True,False,1,1,1,0.3575028715020499,1
252,1,32,64,32,0.11306745005366918,512,1024,RS,64,False,True,True,True,3,4,True,1,22,1,35,1,1,0.1168214,0.011331160959810911,True,True,32,1,256,0.12057534994633083,16
253,16,512,128,64,0.13507289746012746,64,2048,RS,256,True,False,True,True,1,19,False,5,11,32,35,1,1,0.1372078,0.006444125430188335,True,True,1,8,1024,0.13934270253987252,14
254,128,64,16,256,1.3760303263687028,1024,1,RS,256,True,False,False,True,1,23,False,16,29,1,35,1,32,1.3777925714285713,0.005319272422243552,True,False,8,8,256,1.3795548164884397,24
255,64,1,128,1,0.28322918982524187,64,256,RS,128,False,True,False,True,1,6,False,18,3,8,35,1,8,0.284518,0.00389022649358987,True,False,1,8,1024,0.2858068101747581,10
256,256,32,256,1,0.3178596920442054,1,64,RS,512,False,False,False,False,1,7,True,5,28,8,35,1,8,0.3189316285714286,0.0032356013005817885,True,False,1,8,64,0.3200035650986518,25
257,1,128,1,64,1.3248993405376412,1024,2048,RS,2048,False,True,True,False,20,26,False,1,4,1,35,1,1,1.3251680000000001,0.0008109387857820763,True,False,8,1,256,1.325436659462359,3
258,1,16,32,32,0.5889138605182025,2048,1024,RS,2048,True,False,True,False,1,28,True,11,20,8,35,1,1,0.5951052285714286,0.018688418592556523,True,True,32,1,1024,0.6012965966246546,23
259,128,32,16,512,0.21076913153090535,256,64,RS,128,True,False,True,True,30,18,True,1,9,8,35,1,1,0.21455522857142856,0.01142819579082671,True,True,1,8,1,0.21834132561195177,28
260,256,1,128,16,0.13643484100149772,2048,2048,RS,1,True,True,False,False,1,11,True,6,9,8,35,1,1,0.13867034285714283,0.006747780794741155,True,True,1,8,1,0.14090584471278794,18
261,32,256,128,32,0.1755892598802801,64,2048,RS,2048,False,False,False,False,9,29,False,1,3,1,35,1,8,0.17807168571428572,0.007493111815037401,True,True,1,8,1024,0.18055411154829135,13
262,16,32,1,64,0.3576841508589567,512,1,RS,128,False,True,True,False,1,24,True,7,19,8,35,1,8,0.3583172571428571,0.001911008220702321,True,False,8,1,1024,0.3589503634267575,7
263,32,32,16,512,1.1658741187238884,2048,1,RS,256,False,False,False,True,1,26,False,5,16,1,35,1,1,1.1689111428571428,0.00916714654823054,True,False,1,8,1,1.1719481669903973,23
264,16,512,64,256,0.20442637585195733,256,1,RS,2048,False,False,False,True,1,5,False,7,14,1,35,1,8,0.20837834285714285,0.011928868227821729,True,True,1,32,512,0.21233030986232837,26
265,64,64,128,64,0.30547842734139014,2048,64,RS,1,False,True,True,False,1,24,True,28,10,8,35,1,8,0.3071792285714286,0.005133806463521773,True,False,8,8,256,0.30888002980146706,9
266,1,32,128,64,1.235586130217118,2048,2048,RS,512,True,False,True,False,1,29,False,12,16,8,35,1,1,1.236808857142857,0.0036907566173026577,True,False,8,8,64,1.238031584068596,14
267,16,32,1,128,0.28377728982957373,2048,512,RS,512,True,False,False,True,1,2,True,18,5,32,35,1,1,0.29612134285714287,0.037260073722757255,True,True,1,8,256,0.308465395884712,12
268,512,16,256,32,0.3580504164470098,1,128,RS,1024,False,True,True,False,1,3,False,15,11,32,35,1,1,0.35875268571428576,0.0021197741627882174,True,False,8,1,2048,0.3594549549815617,13
269,128,128,16,64,0.23140735850328667,512,1,RS,1,False,True,True,True,26,21,False,1,28,8,35,1,1,0.23648425714285715,0.015324433325981391,True,True,8,1,64,0.24156115578242762,16
270,1,256,64,32,0.36183699074278886,128,2048,RS,2048,True,False,True,False,1,22,False,4,1,8,35,1,8,0.3633139714285714,0.004458212316201031,True,False,1,32,2048,0.364790952114354,22
271,32,128,256,512,0.8693949135217878,128,1,RS,1024,False,True,False,True,5,17,False,1,30,1,35,1,1,0.8695346857142857,0.00042189726382673787,True,False,1,1,1024,0.8696744579067837,19
272,512,128,512,1,0.12913863418230812,2048,512,RS,2048,False,False,False,True,6,10,True,1,4,32,35,1,1,0.13351505714285716,0.013210073043905023,True,True,1,1,64,0.1378914801034062,4
273,256,256,128,256,0.11374150540051224,256,2048,RS,512,True,False,False,True,1,4,False,7,28,1,35,1,1,0.11683182857142858,0.00932802774893482,True,True,1,8,512,0.11992215174234493,28
274,16,128,512,64,0.2969232061657133,1,1,RS,1,True,False,False,True,9,27,False,1,11,8,35,1,8,0.2972762571428571,0.0010656714943534712,True,False,32,1,1,0.2976293081200009,13
275,512,128,256,32,0.11503644970400177,1024,128,RS,1024,True,False,True,True,1,13,False,18,2,1,35,1,8,0.12136988571428574,0.019117245537952566,True,True,8,8,256,0.12770332172456972,4
276,128,32,16,1,0.2558275037349729,2048,1024,RS,64,True,False,False,False,7,23,True,1,1,1,35,1,8,0.2564459428571429,0.0018667359281125213,True,False,8,1,512,0.25706438197931286,30
277,16,16,64,32,0.11752557283701416,1024,64,RS,256,True,False,False,False,1,8,False,10,28,8,35,1,8,0.12317837142857144,0.01706276632082804,True,True,8,8,1,0.1288311700201287,7
278,32,256,256,1,0.13086108760040172,256,1,RS,2048,True,True,False,False,1,29,True,23,4,1,35,1,1,0.13304559999999999,0.006593870981882666,True,True,1,8,128,0.13523011239959826,4
279,256,256,32,64,0.3843491005715324,1,1,RS,128,True,True,False,False,1,23,False,10,3,8,35,1,8,0.3847412857142857,0.001183796545536646,True,False,1,32,128,0.385133470857039,1
280,32,16,16,1,0.147442815177512,512,1,RS,128,True,True,True,True,1,23,False,5,14,1,35,1,8,0.15239757142857144,0.014955750982311052,True,True,1,32,2048,0.15735232767963087,6
281,32,1,32,32,0.3447621149836155,512,64,RS,1,False,True,False,True,20,25,True,1,21,8,35,1,8,0.3460332571428571,0.0038368962333253315,True,False,32,1,256,0.3473043993020987,24
282,1,512,1,32,0.15423169801394113,64,1024,RS,64,True,False,True,False,1,23,True,25,19,8,35,1,8,0.1578405142857143,0.010893080257986664,True,True,32,1,128,0.16144933055748747,23
283,16,64,1,32,0.18845022571178155,2048,512,RS,2048,False,True,False,False,1,9,False,6,2,1,35,1,8,0.1951057714285714,0.02008952193569817,True,True,1,32,2048,0.20176131714536127,16
284,256,32,16,1,1.3477467746192473,512,1,RS,512,True,False,False,True,1,30,False,25,18,1,35,1,1,1.3495705714285713,0.005505064132418517,True,False,1,1,128,1.3513943682378953,21
285,32,16,128,64,0.3967331420619811,1024,512,RS,2048,False,True,True,True,4,15,True,1,20,32,35,1,1,0.3974077428571428,0.0020362578891241698,True,False,8,1,64,0.3980823436523045,22
286,256,256,128,32,0.18254462508525568,2048,512,RS,2048,False,True,True,True,19,22,True,1,14,1,35,1,1,0.18670851428571428,0.0125685476428184,True,True,1,8,64,0.19087240348617288,16
287,64,128,16,256,0.9677410514706117,64,512,RS,128,True,True,True,True,27,22,False,1,7,8,35,1,1,0.9692804285714285,0.0046465536186094105,True,False,8,8,2048,0.9708198056722452,11
288,32,128,32,32,0.5067559924179261,1024,2048,RS,128,True,False,True,False,4,21,True,1,17,1,35,1,32,0.5080332285714284,0.003855290732677552,True,False,8,8,64,0.5093104647249307,21
289,16,256,128,16,0.47737026030647234,256,2048,RS,2048,True,True,False,False,15,15,False,1,7,1,35,1,32,0.48047225714285713,0.009363264282267796,True,False,8,8,64,0.4835742539792419,10
290,32,512,64,16,0.26017757608655667,1,2048,RS,512,True,False,False,False,17,24,True,1,13,1,35,1,8,0.2607413142857143,0.0017016231876220565,True,False,32,1,2048,0.2613050524848719,10
291,32,256,128,32,0.3196913036557494,64,512,RS,128,False,True,False,False,19,2,False,1,18,1,35,1,1,0.3210025714285714,0.003958013934038233,True,False,1,8,64,0.32231383920139345,9
292,64,16,1,64,0.3285214785505769,64,2048,RS,1024,False,True,False,False,27,2,False,1,3,1,35,1,1,0.3303178,0.005422130760925214,True,False,1,1,1024,0.3321141214494231,8
